text,stop_flag
de,False
wolff,False
and,True
lafer,False
were,True
sent,False
on,True
an,True
asian,False
ship,False
from,True
aceh,False
but,True
the,True
two,False
were,True
captured,False
by,True
the,True
chief,False
of,True
tanur,False
and,True
handed,False
over,True
to,True
the,True
portuguese,False
these,True
men,False
were,True
later,False
hanged,False
in,True
goa,False
a,True
dutch,False
fleet,False
under,True
admiral,False
steven,False
van,False
der,False
hagen,False
arrived,False
in,True
kozhikode,False
in,True
november,False
it,True
marked,False
the,True
beginning,False
of,True
the,True
dutch,False
presence,False
in,True
kerala,False
and,True
they,True
concluded,False
a,True
treaty,False
with,True
kozhikode,False
on,True
november,False
by,True
this,True
time,False
the,True
kingdom,False
and,True
the,True
port,False
of,True
kozhikode,False
wa,False
much,False
reduced,False
in,True
importance,False
the,True
treaty,False
provided,False
for,True
a,True
mutual,False
alliance,False
between,True
the,True
two,False
to,True
expel,False
the,True
portuguese,False
from,True
malabar,False
in,True
return,False
the,True
dutch,False
east,False
india,False
company,False
wa,False
given,False
facility,False
for,True
trade,False
at,True
kozhikode,False
and,True
ponnani,False
including,False
spacious,False
storehouse,False
in,True
cornelis,False
jacobsz,False
van,False
breekvelt,False
and,True
han,False
bullardm,False
arrived,False
at,True
kozhikode,False
and,True
repromulgated,False
the,True
old,False
treaty,False
in,True
pieter,False
van,False
den,False
broecke,False
wa,False
asked,False
by,True
a,True
samoothiri,False
prince,False
to,True
aid,False
them,True
in,True
a,True
battle,False
against,True
kochi,False
the,True
dutch,False
refused,False
to,True
help,False
the,True
kozhikode,False
ruler,False
the,True
dutch,False
some,True
fifteen,False
year,False
after,True
the,True
samoothiri,False
first,False
asked,False
for,True
help,False
had,True
promised,False
much,False
and,True
delivered,False
almost,False
nothing,False
the,True
samoothiri,False
finally,False
turned,False
to,True
the,True
english,False
in,True
september,False
the,True
english,False
factor,False
at,True
mocha,False
were,True
approached,False
by,True
the,True
head,False
of,True
the,True
mappilas,False
there,True
to,True
their,True
shipping,False
in,True
the,True
region,False
from,True
the,True
portuguese,False
fleet,False
the,True
english,False
reached,False
kozhikode,False
under,True
captain,False
william,False
keeling,False
and,True
concluded,False
a,True
treaty,False
of,True
trade,False
under,True
which,True
among,False
others,False
the,True
english,False
were,True
to,True
assist,False
kozhikode,False
in,True
expelling,False
the,True
portuguese,False
from,True
fort,False
emmanuel,False
and,True
cranganore,False
fort,False
the,True
english,False
set,False
up,True
a,True
factory,False
at,True
kozhikode,False
and,True
a,True
factor,False
george,False
woolman,False
is,True
sent,False
there,True
with,True
a,True
stock,False
of,True
present,False
but,True
the,True
samoothiri,False
soon,False
found,False
the,True
english,False
a,True
unreliable,False
a,True
the,True
dutch,False
where,True
military,False
aid,False
wa,False
concerned,False
the,True
factory,False
wa,False
wound,False
up,True
in,True
march,False
later,False
in,True
kozhikode,False
joined,False
a,True
coalition,False
led,False
by,True
the,True
dutch,False
to,True
defeat,False
the,True
portuguese,False
and,True
kochi,False
and,True
conducted,False
a,True
number,False
of,True
successful,False
campaign,False
a,True
a,True
result,False
of,True
the,True
kew,False
letter,False
the,True
dutch,False
settlement,False
on,True
the,True
malabar,False
coast,False
were,True
surrendered,False
to,True
the,True
british,False
in,True
in,True
order,False
to,True
prevent,False
them,True
being,True
overrun,False
by,True
the,True
french,False
dutch,False
malabar,False
remained,False
with,True
the,True
british,False
after,True
the,True
conclusion,False
of,True
the,True
anglodutch,False
treaty,False
of,True
which,True
traded,False
the,True
colony,False
with,True
bangka,False
island,False
mysore,False
occupation,False
and,True
settlement,False
negotiations,False
it,True
wa,False
in,True
at,True
the,True
invitation,False
of,True
the,True
chief,False
of,True
palakkad,False
that,True
kingdom,False
of,True
mysore,False
force,False
marched,False
to,True
kerala,False
for,True
the,True
first,False
time,False
they,True
appeared,False
again,True
in,True
and,True
in,True
they,True
raided,False
the,True
samoothiri,False
s,True
frontier,False
outpost,False
in,True
the,True
mysore,False
force,False
fought,False
three,False
battle,False
with,True
the,True
kozhikode,False
warrior,False
in,True
they,True
invaded,False
kozhikode,False
for,True
the,True
fifth,False
time,False
the,True
chief,False
of,True
palakkad,False
had,True
placed,False
himself,True
under,True
the,True
protection,False
of,True
the,True
king,False
of,True
mysore,False
agreeing,False
to,True
pay,False
an,True
annual,False
tribute,False
of,True
fanams,False
the,True
faujdar,False
of,True
dindigul,False
hyder,False
ali,False
sent,False
mukhdam,False
sahib,False
with,True
cavalry,False
infantry,False
and,True
gun,False
to,True
kerala,False
the,True
samoothiri,False
tried,False
to,True
buy,False
off,True
the,True
enemy,False
by,True
promising,False
treaty,False
to,True
refrain,False
from,True
molesting,False
palakkad,False
and,True
pay,False
lakh,False
rupee,False
for,True
the,True
expense,False
of,True
the,True
expedition,False
however,False
the,True
samoothiri,False
wa,False
unable,False
pay,False
anything,False
to,True
hyder,False
ali,False
in,True
kingdom,False
of,True
mysore,False
force,False
under,True
hyder,False
ali,False
marched,False
to,True
malabar,False
from,True
mangalore,False
mysore,False
s,True
intention,False
were,True
made,False
easy,False
by,True
the,True
help,False
they,True
received,False
from,True
the,True
muslim,False
in,True
malabar,False
ali,False
raja,False
of,True
cannanore,False
a,True
muslim,False
ruler,False
in,True
northern,False
kerala,False
also,False
helped,False
the,True
invading,False
force,False
the,True
mysore,False
army,False
conquered,False
northern,False
kerala,False
up,True
to,True
kochi,False
with,True
relative,False
ease,False
hyder,False
ali,False
inflicted,False
a,True
major,False
setback,False
on,True
the,True
kozhikode,False
warrior,False
at,True
perinkolam,False
ferry,False
on,True
the,True
kotta,False
river,False
a,True
mysore,False
edged,False
closer,False
to,True
the,True
outer,False
reach,False
of,True
the,True
city,False
of,True
kozhikode,False
the,True
samoothiri,False
sent,False
most,True
of,True
his,True
relative,False
to,True
safe,False
haven,True
in,True
ponnani,False
and,True
from,True
there,True
to,True
travancore,False
and,True
to,True
avoid,False
the,True
humiliation,False
of,True
surrender,False
committed,False
selfimmolation,False
by,True
setting,False
fire,False
to,True
his,True
palace,False
at,True
mananchira,False
april,False
hyder,False
ali,False
absorbed,False
malabar,False
district,False
to,True
his,True
state,False
but,True
a,True
soon,False
a,True
the,True
haider,False
ali,False
marched,False
to,True
coimbatore,False
nair,False
rebellion,False
broke,False
out,True
in,True
malabar,False
some,True
member,False
of,True
the,True
samoothiri,False
family,False
rebelled,False
against,True
the,True
muslim,False
occupier,False
this,True
included,False
the,True
eralpadu,False
krishna,False
varma,False
with,True
his,True
nephew,False
ravi,False
varma,False
of,True
padinjare,False
kovilakam,False
the,True
prince,False
were,True
aided,False
by,True
the,True
british,False
east,False
india,False
company,False
in,True
the,True
samoothiri,False
prince,False
wa,False
restored,False
in,True
kozhikode,False
agreeing,False
to,True
pay,False
an,True
annual,False
tribute,False
to,True
mysore,False
for,True
nearly,False
six,False
year,False
till,False
nothing,False
wa,False
heard,False
about,True
hyder,False
ali,False
in,True
mysore,False
force,False
under,True
srinivasa,False
rao,False
occupied,False
the,True
city,False
of,True
kozhikode,False
the,True
prince,False
retired,False
to,True
travancore,False
in,True
a,True
native,False
vessel,False
the,True
baton,False
of,True
resistance,False
now,True
passed,False
to,True
his,True
nephew,False
ravi,False
varma,False
of,True
padinjare,False
kovilakam,False
ravi,False
varma,False
helped,False
the,True
company,False
occupy,False
kozhikode,False
in,True
by,True
the,True
treaty,False
of,True
mangalore,False
concluded,False
in,True
malabar,False
wa,False
restored,False
to,True
mysore,False
in,True
the,True
oppression,False
of,True
revenue,False
officer,False
led,False
to,True
a,True
rebellion,False
by,True
the,True
mappilas,False
of,True
manjeri,False
a,True
a,True
reward,False
for,True
aiding,False
to,True
put,False
down,True
the,True
rebel,False
and,True
partly,False
a,True
an,True
incentive,False
tipu,False
sultan,False
settled,False
upon,False
ravi,False
varma,False
a,True
pension,False
and,True
a,True
jaghir,False
in,True
the,True
peace,False
wa,False
soon,False
broken,False
and,True
tipu,False
sent,False
troop,False
under,True
mon,False
lally,False
to,True
kerala,False
lord,False
cornwallis,False
invited,False
the,True
kerala,False
chief,False
to,True
join,False
him,True
in,True
promising,False
to,True
render,False
them,True
in,True
future,False
entirely,False
independent,False
of,True
mysore,False
and,True
to,True
retain,False
them,True
upon,False
reasonable,False
term,False
under,True
the,True
protection,False
of,True
the,True
company,False
prince,False
ravi,False
varma,False
met,False
general,False
meadow,False
at,True
trichinopoly,False
and,True
settled,False
with,True
him,True
the,True
term,False
of,True
the,True
kozhikode,False
s,True
cooperation,False
after,True
the,True
third,False
mysore,False
war,False
malabar,False
wa,False
placed,False
under,True
the,True
control,False
of,True
the,True
company,False
by,True
the,True
treaty,False
of,True
seringapatam,False
in,True
the,True
settlement,False
negotiation,False
with,True
the,True
joint,False
commission,False
in,True
the,True
samoothiri,False
proved,False
recalcitrant,False
to,True
pressure,False
him,True
a,True
portion,False
of,True
his,True
former,False
territory,False
payyanadu,False
payyormala,False
kizhakkumpuram,False
vadakkampuram,False
and,True
pulavayi,False
wa,False
leased,False
to,True
the,True
ruler,False
of,True
kurumburanadu,False
a,True
manager,False
for,True
the,True
east,False
india,False
company,False
finally,False
after,True
prolonged,False
negotiation,False
the,True
hereditary,False
territory,False
of,True
the,True
samoothiri,False
together,False
with,True
the,True
coin,False
mint,False
and,True
the,True
sea,False
custom,False
wa,False
leased,False
back,False
to,True
him,True
he,True
wa,False
also,False
temporarily,False
given,False
jurisdiction,False
over,True
the,True
petty,False
ruler,False
and,True
a,True
a,True
mark,False
of,True
the,True
samoothiri,False
s,True
exceptional,False
position,False
in,True
malabar,False
the,True
revenue,False
fixed,False
for,True
beypore,False
parappanadu,False
and,True
vettattunadu,False
wa,False
to,True
be,True
paid,False
through,True
him,True
a,True
previously,False
noted,False
these,True
taxpayment,False
and,True
jurisdictional,False
arrangement,False
were,True
terminated,False
later,False
and,True
the,True
samoothiri,False
of,True
kozhikode,False
became,False
a,True
mere,False
pensioned,False
landlord,False
receiving,False
the,True
malikhana,False
on,True
july,False
malabar,False
wa,False
transferred,False
to,True
the,True
madras,False
presidency,False
on,True
november,False
the,True
agreement,False
upon,False
which,True
rested,False
the,True
future,False
political,False
relation,False
between,True
the,True
samoothiri,False
of,True
kozhikode,False
and,True
the,True
english,False
wa,False
executed,False
governance,False
according,False
to,True
historian,False
m,True
g,False
raghava,False
varier,False
at,True
the,True
peak,False
of,True
their,True
reign,False
the,True
samoothiri,False
s,True
ruled,False
over,True
a,True
region,False
from,True
kollam,False
to,True
panthalayini,False
kollam,False
koyilandy,False
the,True
hereditary,False
local,False
chief,False
more,True
or,True
le,False
independent,False
in,True
their,True
region,False
acknowledged,False
the,True
overlordship,False
of,True
the,True
samoothiri,False
in,True
kozhikode,False
the,True
local,False
magnate,False
conferred,False
with,True
privilege,False
and,True
title,False
by,True
the,True
samoothiri,False
were,True
more,True
dependent,False
on,True
kozhikode,False
in,True
time,False
of,True
battle,False
the,True
chief,False
and,True
magnate,False
provided,False
the,True
warrior,False
to,True
the,True
samoothiri,False
and,True
were,True
protected,False
in,True
turn,False
when,True
an,True
enemy,False
made,False
encroachment,False
to,True
their,True
dominion,False
some,True
of,True
the,True
local,False
chief,False
had,True
the,True
investiture,False
ceremony,False
rather,False
similar,False
to,True
that,True
of,True
the,True
samoothiri,False
of,True
kozhikode,False
some,True
claimed,False
kshatriya,False
status,False
and,True
some,True
of,True
them,True
even,False
used,False
the,True
title,False
raja,False
vettam,False
udaya,False
mootha,False
kovil,False
thirumanassheri,False
namboothiri,False
thalappalli,False
punnathoor,False
nambadi,False
thalappalli,False
kakkattu,False
nambadi,False
vannilassheri,False
padinjare,False
nambadi,False
parappur,False
karippuva,False
kovil,False
chittoor,False
namboothirippadu,False
manakkulathil,False
mooppil,False
parappur,False
valavil,False
kovil,False
parappur,False
kayyavil,False
kovil,False
venginnadu,False
nambadi,False
kurumburanadu,False
madampu,False
unithiri,False
were,True
some,True
of,True
the,True
local,False
chief,False
of,True
the,True
kingdom,False
of,True
kozhikode,False
k,False
v,False
krishna,False
iyer,False
the,True
court,False
historian,False
in,True
kozhikode,False
explains,False
apart,False
from,True
the,True
southern,False
half,False
of,True
kurumburanadu,False
payyanadu,False
polanadu,False
ponnani,False
cheranadu,False
venkadakkotta,False
malappuram,False
kappul,False
mannarakkadu,False
karimpuzha,False
nedunganadu,False
naduvattom,False
kollangode,False
koduvayur,False
and,True
mankara,False
the,True
kingdom,False
of,True
kozhikode,False
included,False
the,True
following,False
territory,False
a,True
tributary,False
polity,False
kottayam,False
payyormala,False
pulavayi,False
tanore,False
chaliyam,False
beypore,False
parappanadu,False
thirunavaya,False
thalapallikakkad,False
thalapallipunnathoor,False
chittoor,False
chavakkad,False
kavalappara,False
edappally,False
patinjattedam,False
cranganore,False
kollengodu,False
cochin,False
and,True
all,True
of,True
it,True
vassal,False
polity,False
paravur,False
purakkad,False
vadakkumkur,False
tekkumkur,False
kayamkulam,False
and,True
quilon,False
the,True
kingdom,False
only,True
included,False
the,True
following,False
territory,False
during,True
the,True
late,False
century,False
payyanadu,False
polanadu,False
ponnani,False
cheranadu,False
venkattakkotta,False
malappuram,False
kappul,False
mannarkkad,False
karimpuzha,False
and,True
nedunganadu,False
the,True
samoothiri,False
claimed,False
to,True
be,True
with,True
more,True
or,True
le,False
influence,False
the,True
paramount,False
sovereign,False
over,True
payyormala,False
pulavayi,False
beypore,False
parappanadu,False
tanore,False
talapalli,False
chavakkadu,False
and,True
kavalappara,False
kozhikode,False
had,True
also,False
taken,False
possession,False
of,True
the,True
more,True
full,False
and,True
immediate,False
sovereignty,False
over,True
kollangodevenginnadu,False
koduvayur,False
and,True
mankara,False
the,True
samoothiri,False
wa,False
assisted,False
in,True
the,True
work,False
of,True
government,False
in,True
kozhikode,False
by,True
four,False
hereditary,False
chief,False
minister,False
called,False
sarvadhi,False
karyakkar,False
and,True
number,False
of,True
minister,False
called,False
karyakkar,False
and,True
polttis,False
the,True
karyakkar,False
were,True
appointed,False
and,True
removed,False
by,True
the,True
samoothiri,False
adhikaris,False
thalachennavars,False
achanmar,False
and,True
temple,False
functionary,False
also,False
belonged,False
to,True
the,True
polttis,False
there,True
were,True
ritual,False
specialist,False
like,False
hindu,False
priest,False
of,True
the,True
palace,False
astrologer,False
etc,False
a,True
well,False
a,True
various,False
occupational,False
group,False
like,False
physician,False
weaver,False
and,True
militiaman,False
all,True
of,True
whom,True
were,True
attached,False
to,True
the,True
royal,False
establishment,False
sarvadhi,False
karyakkar,False
mangattachan,False
the,True
prime,False
minister,False
tinayancheri,False
elayatu,False
dharmothu,False
panikkar,False
the,True
instructorinarms,False
who,True
commanded,False
the,True
kozhikode,False
force,False
varakkal,False
paranambi,False
treasury,False
and,True
account,False
ramachan,False
nedungadi,False
shahbandar,False
koya,False
although,False
the,True
samoothiri,False
of,True
kozhikode,False
derived,False
greater,False
part,False
of,True
his,True
revenue,False
from,True
taxing,False
the,True
indian,False
ocean,False
spice,False
trade,False
but,True
he,True
still,False
did,True
not,True
run,False
a,True
fully,False
developed,False
mercantilist,False
state,False
the,True
samoothiris,False
left,False
trade,False
in,True
the,True
hand,False
of,True
paradesi,False
middle,False
eastern,False
and,True
kerala,False
muslim,False
shahbandar,False
koya,False
sometimes,False
khwaja,False
popularly,False
known,False
a,True
the,True
koya,False
of,True
kozhikode,False
wa,False
a,True
privileged,False
administrative,False
position,False
in,True
kozhikode,False
the,True
shahbandar,False
wa,False
the,True
second,False
most,True
important,False
official,False
in,True
most,True
asian,False
polity,False
after,True
the,True
ruler,False
trade,False
at,True
the,True
port,False
of,True
kozhikode,False
wa,False
controlled,False
by,True
this,True
muslim,False
merchantcumport,False
commissioner,False
he,True
supervised,False
custom,False
on,True
the,True
behalf,False
of,True
the,True
king,False
fixed,False
the,True
price,False
of,True
the,True
commodity,False
and,True
collected,False
the,True
share,False
to,True
the,True
treasury,False
a,True
the,True
farmer,False
of,True
custom,False
he,True
also,False
had,True
right,False
collect,False
brokerage,False
and,True
poll,False
tax,False
at,True
the,True
port,False
according,False
to,True
tradition,False
it,True
wa,False
a,True
merchant,False
from,True
muscat,False
oman,False
who,True
induced,False
to,True
the,True
samoothiri,False
to,True
the,True
conquer,False
valluvanadu,False
the,True
koya,False
wa,False
subsequently,False
appointed,False
a,True
the,True
shahbandar,False
by,True
the,True
samoothiri,False
of,True
kozhikode,False
he,True
is,True
also,False
given,False
all,True
the,True
privilege,False
and,True
dignity,False
of,True
a,True
nair,False
chief,False
jurisdiction,False
over,True
all,True
the,True
muslim,False
residing,False
in,True
the,True
bazaar,False
of,True
kozhikode,False
the,True
right,False
to,True
receive,False
a,True
present,False
from,True
the,True
ilavar,False
the,True
tiyyar,False
the,True
kammalar,False
the,True
smith,False
carpenter,False
stone,False
worker,False
etc,False
and,True
the,True
kerala,False
mukkuvar,False
whenever,False
the,True
samoothiri,False
conferred,False
any,True
honour,False
on,True
them,True
on,True
ceremonial,False
occasion,False
revenue,False
and,True
trade,False
the,True
major,False
source,False
of,True
revenue,False
for,True
the,True
kingdom,False
of,True
kozhikode,False
were,True
taxing,False
trade,False
via,False
port,False
cherikkal,False
land,False
royal,False
estate,False
agricultural,False
land,False
owned,False
by,True
the,True
zamorin,False
amkam,False
fee,False
for,True
permitting,False
to,True
hold,False
a,True
trial,False
by,True
battle,False
chunkam,False
toll,False
and,True
duty,False
ela,False
proceeds,False
of,True
land,False
confiscated,False
kola,False
forced,False
contribution,False
for,True
emergency,False
tappu,False
muletsunconditional,False
offence,False
pizha,False
fine,False
purushantaram,False
vassal,False
succession,False
fee,False
pulyatta,False
pennu,False
the,True
proceeds,False
from,True
the,True
sale,False
of,True
outcasted,False
woman,False
etc,False
tirumulkalcha,False
gift,False
on,True
various,False
occasion,False
virinnamittu,False
panam,False
amount,False
for,True
the,True
royal,False
feast,False
kannukku,False
panam,False
amount,False
presented,False
for,True
the,True
death,False
ritual,False
etc,False
the,True
samoothiri,False
of,True
kozhikode,False
derived,False
greater,False
part,False
of,True
his,True
revenue,False
by,True
taxing,False
spice,False
trade,False
trade,False
both,True
coastal,False
and,True
overseas,False
wa,False
dominated,False
the,True
muslim,False
though,False
jew,False
chettis,False
from,True
coromandel,False
coast,False
coast,False
and,True
vanias,False
from,True
gujarat,False
all,True
traded,False
in,True
and,True
from,True
kozhikode,False
the,True
muslim,False
trader,False
included,False
native,False
mappilas,False
and,True
marakkars,False
a,True
well,False
a,True
muslim,False
from,True
the,True
middle,False
east,False
the,True
foreigner,False
dominated,False
the,True
lucrative,False
indian,False
ocean,False
spice,False
trade,False
the,True
good,False
carried,False
across,False
the,True
arabian,False
sea,False
included,False
spice,False
pepper,False
ginger,False
and,True
cardamom,False
and,True
transshipped,False
textile,False
and,True
coconut,False
product,False
the,True
import,False
into,True
kozhikode,False
consisted,False
of,True
gold,False
and,True
copper,False
silver,False
horse,False
kannur,False
especially,False
silk,False
various,False
aromatics,False
and,True
other,True
minor,False
item,False
the,True
indian,False
coastal,False
trade,False
network,False
encompassed,False
commodity,False
such,True
a,True
coconut,False
coir,False
pepper,False
cardamom,False
cinnamon,False
and,True
rice,False
rice,False
wa,False
a,True
major,False
import,False
item,False
into,True
the,True
kingdom,False
of,True
kozhikode,False
from,True
canara,False
and,True
coromandel,False
coast,False
lowvalue,False
but,True
highvolume,False
trade,False
in,True
foodstuff,False
that,True
passed,False
through,True
the,True
gulf,False
of,True
mannar,False
wa,False
also,False
handled,False
by,True
the,True
native,False
muslim,False
from,True
malabar,False
coast,False
the,True
local,False
people,False
were,True
supplier,False
and,True
consumer,False
of,True
good,False
in,True
kozhikde,False
port,False
the,True
coin,False
minted,False
in,True
kozhikode,False
included,False
panam,False
made,False
of,True
gold,False
taram,False
made,False
of,True
silver,False
and,True
kasu,False
made,False
of,True
copper,False
the,True
officer,False
incharge,False
of,True
the,True
mint,False
wa,False
called,False
the,True
goldsmith,False
of,True
manavikraman,False
the,True
royal,False
mint,False
wa,False
destroyed,False
in,True
kasu,False
taram,False
tarams,False
panam,False
ma,True
haun,False
s,True
table,False
kochi,False
panam,False
tarams,False
holzschuher,False
s,True
table,False
gold,False
coin,False
kozhikodekannurkochi,False
panam,False
carat,False
gold,False
panams,False
cruzado,False
portuguese,False
or,True
ducat,False
european,False
kollam,False
panam,False
carat,False
gold,False
panams,False
cruzado,False
portuguese,False
or,True
ducat,False
european,False
silver,False
coin,False
all,True
malabar,False
coast,False
taram,False
tarams,False
panam,False
copper,False
coin,False
kollam,False
kasu,False
kasus,False
panam,False
coin,False
in,True
circulation,False
in,True
the,True
preportuguese,False
kingdom,False
of,True
kozhikode,False
included,False
gold,False
coin,False
called,False
pagodapratapa,False
silver,False
tanga,False
of,True
gujarat,False
of,True
bijapur,False
of,True
vijayanagara,False
and,True
the,True
larines,False
of,True
persia,False
xerafins,False
of,True
cairo,False
the,True
venetian,False
and,True
the,True
genoan,False
ducat,False
other,True
coin,False
in,True
circulation,False
in,True
the,True
kingdom,False
of,True
kozhikode,False
in,True
sometime,False
or,True
other,True
included,False
riyal,False
irayal,False
dirhma,False
drama,False
rupee,False
uruppika,False
rasi,False
rachi,False
and,True
venadu,False
chakram,False
venadu,False
coin,False
it,True
seems,False
came,False
to,True
circulation,False
after,True
the,True
mysorean,False
interlude,False
rasi,False
later,False
gave,False
way,False
to,True
the,True
kaliyuga,False
rayan,False
panam,False
of,True
kaliyuga,False
rayan,False
panam,False
there,True
were,True
two,False
variety,False
one,False
of,True
these,True
issued,False
by,True
kannur,False
wa,False
afterwards,False
imitated,False
by,True
the,True
samoothiri,False
called,False
virarayan,False
putiya,False
panam,False
to,True
distinguish,False
it,True
from,True
the,True
coin,False
of,True
kannur,False
which,True
then,True
became,False
pazhaya,False
panam,False
the,True
four,False
pazhaya,False
panams,False
made,False
a,True
rupee,False
while,True
three,False
and,True
half,False
putiya,False
panams,False
equalled,False
a,True
rupee,False
military,False
kozhikode,False
s,True
attitude,False
towards,False
the,True
vanquished,False
chief,False
and,True
european,False
governor,False
wa,False
generally,False
marked,False
by,True
moderation,False
the,True
whole,False
conquered,False
area,False
wa,False
not,True
ruled,False
directly,False
from,True
kozhikode,False
but,True
wa,False
ruled,False
by,True
a,True
kozhikode,False
official,False
general,False
minister,False
or,True
eradi,False
prince,False
sometimes,False
it,True
former,False
ruler,False
allowed,False
to,True
rule,False
a,True
a,True
vassal,False
or,True
feudatory,False
kozhikode,False
force,False
consisted,False
mainly,False
of,True
feudal,False
levy,False
brought,False
by,True
the,True
vassal,False
ruler,False
and,True
chief,False
the,True
former,False
were,True
divided,False
into,True
five,False
class,False
commander,False
of,True
the,True
five,False
thousand,False
of,True
the,True
thousand,False
of,True
the,True
five,False
hundred,False
of,True
the,True
three,False
hundred,False
and,True
of,True
the,True
hundred,False
standing,False
army,False
were,True
kept,False
at,True
strategic,False
location,False
like,False
kozhikode,False
ponnani,False
chavakkad,False
chunganadu,False
etc,False
dharmottu,False
panikkar,False
the,True
instructor,False
in,True
arm,False
commanded,False
the,True
warrior,False
the,True
nominal,False
cavalry,False
wa,False
commanded,False
by,True
the,True
kuthiravattattu,False
nair,False
nair,False
militia,False
wa,False
slow,False
moving,False
a,True
compared,False
to,True
the,True
cavalry,False
and,True
always,False
fought,False
on,True
foot,False
the,True
use,False
of,True
firearm,False
and,True
ball,False
had,True
been,True
known,False
before,True
the,True
advent,False
of,True
the,True
portuguese,False
a,True
gunpowder,False
and,True
shot,False
made,False
by,True
the,True
native,False
were,True
poor,False
quality,False
kozhikode,False
later,False
employed,False
the,True
european,False
to,True
manufacture,False
them,True
the,True
mappilas,False
formed,False
the,True
main,False
corp,False
of,True
musketeer,False
led,False
by,True
thinayancheri,False
elayathu,False
kunjali,False
marakkars,False
the,True
kunjali,False
marakkars,False
effectively,False
functioned,False
the,True
naval,False
commander,False
of,True
the,True
kozhikode,False
samoothiri,False
in,True
the,True
century,False
the,True
mappila,False
seaman,False
were,True
famous,False
for,True
their,True
naval,False
guerrilla,False
warfare,False
and,True
handtohand,False
fighting,False
on,True
board,False
the,True
mappila,False
vessel,False
small,False
lightly,False
armed,False
and,True
highly,False
mobile,False
were,True
a,True
major,False
threat,False
to,True
the,True
portuguese,False
shipping,False
all,True
along,False
the,True
indian,False
west,False
coast,False
but,True
the,True
mappila,False
artillery,False
wa,False
inferior,False
and,True
the,True
vessel,False
were,True
incapable,False
of,True
large,False
scale,False
jointorganised,False
operation,False
merchant,False
drew,False
mappila,False
corsair,False
and,True
used,False
them,True
to,True
transport,False
the,True
spice,False
past,False
portuguese,False
blockade,False
historian,False
speculate,False
that,True
the,True
marakkars,False
were,True
primarily,False
supplier,False
of,True
food,False
material,False
from,True
the,True
port,False
of,True
the,True
coromandel,False
coast,False
and,True
spice,False
from,True
interior,False
kerala,False
and,True
sri,False
lanka,False
some,True
assume,False
that,True
the,True
marakkars,False
before,True
the,True
beginning,False
of,True
the,True
hostility,False
with,True
the,True
portuguese,False
were,True
trader,False
of,True
rice,False
from,True
konkan,False
one,False
ismail,False
marakkar,False
seems,False
to,True
be,True
a,True
prominent,False
rice,False
trader,False
in,True
kochi,False
during,True
the,True
early,False
year,False
of,True
portuguese,False
presence,False
in,True
kerala,False
the,True
native,False
muslim,False
merchant,False
of,True
kochi,False
such,True
a,True
cherinakarine,False
mecar,False
karim,False
marakkar,False
mamale,False
muhammed,False
marakkar,False
mitos,False
marakkarm,False
nino,False
marakkar,False
ali,False
apule,False
coje,False
mappila,False
and,True
abraham,False
mappila,False
etc,False
acted,False
a,True
spice,False
supplier,False
for,True
them,True
the,True
marakkars,False
also,False
supplied,False
food,False
material,False
for,True
the,True
portuguese,False
settlement,False
in,True
kerala,False
mamale,False
marakkar,False
of,True
cochin,False
wa,False
the,True
richest,False
man,False
in,True
the,True
country,False
these,True
trader,False
along,False
with,True
the,True
other,True
big,False
mappila,False
and,True
syrian,False
christian,False
merchant,False
also,False
acted,False
a,True
broker,False
and,True
intermediary,False
in,True
the,True
purchase,False
of,True
spice,False
and,True
in,True
the,True
sale,False
of,True
the,True
good,False
brought,False
from,True
europe,False
it,True
wa,False
the,True
commercial,False
interest,False
of,True
the,True
portuguese,False
private,False
trader,False
in,True
cochin,False
that,True
came,False
into,True
the,True
conflict,False
with,True
mappilas,False
and,True
the,True
tamil,False
maraikkayar,False
trader,False
by,True
the,True
open,False
confrontation,False
between,True
the,True
portuguese,False
and,True
the,True
mappilas,False
in,True
southern,False
india,False
and,True
in,True
western,False
sri,False
lanka,False
became,False
a,True
common,False
occurrence,False
after,True
a,True
series,False
of,True
naval,False
battle,False
the,True
once,True
powerful,False
chinna,False
kutti,False
ali,False
wa,False
forced,False
to,True
sue,False
for,True
peace,False
with,True
the,True
portuguese,False
in,True
the,True
peace,False
wa,False
soon,False
broken,False
with,True
the,True
assassination,False
of,True
the,True
muslim,False
judge,False
of,True
kannur,False
abu,False
bakr,False
ali,False
and,True
the,True
portuguese,False
again,True
came,False
down,True
hard,False
on,True
the,True
mappilas,False
by,True
the,True
end,False
of,True
the,True
century,False
the,True
portuguese,False
were,True
finally,False
able,False
to,True
deal,False
with,True
the,True
mappila,False
challenge,False
kunjali,False
marakkar,False
iv,False
wa,False
defeated,False
and,True
killed,False
with,True
the,True
help,False
of,True
the,True
samoothiri,False
in,True
c,False
ad,False
even,False
after,True
the,True
execution,False
of,True
marakkar,False
iv,False
the,True
title,False
of,True
the,True
kunjali,False
marakkar,False
continued,False
to,True
exist,False
for,True
almost,False
century,False
the,True
four,False
key,False
kunjali,False
marakkars,False
were,True
kutti,False
ahmed,False
ali,False
marakkar,False
i,True
kutti,False
pokker,False
ali,False
marakkar,False
ii,False
pattu,False
kunjali,False
marakkar,False
marakkar,False
iii,False
ponnani,False
muhammed,False
kunjali,False
marakkar,False
iv,False
list,False
of,True
kozhikode,False
samoodiris,False
historical,False
document,False
